gene	bridging
SHC3	1.2981979227872506e-06
MED8	1.3986691045105948e-06
NXF1	8.648412091426414e-07
IGFN1	9.898462942182754e-07
ZMYND19	1.1346757826123895e-06
ZNF35	1.352061734119025e-06
RARG	1.0068810216899921e-06
ZNF329	1.4201057881923057e-06
PSMG1	3.374052240956537e-07
BAG6	1.7257642014265521e-06
BOD1L2	7.070083804636679e-06
ADRB2	1.1987105099803466e-06
EGFR	7.487763717860374e-07
PRKACB	2.5681534514804595e-07
PRKACG	2.069809679690393e-07
MAPK3	6.084763009936706e-07
BCL2L1	1.3627648110058615e-06
MLXIPL	1.4135954042003343e-06
CCL11	1.1908558460536058e-06
CCL4	2.895099785495913e-06
CSK	5.24006770311256e-07
HEL-S-105	1.9561444822748025e-06
PGR	1.5346555306168663e-06
PRKAR2B	9.757546863890513e-07
CD247	4.978954052028385e-07
EDN1	1.4318157481584173e-06
GNAS	3.5310370683533495e-07
AKAP5	1.991728183626206e-06
F2	1.1153725685524291e-06
FLJ00404	4.543676292447648e-07
NOS1	1.3961606865958637e-06
CDK4	1.2628874008791694e-06
CF	2.3745413376271402e-08
AKAP10	3.750375205783695e-06
BCL2	1.1156113206722534e-06
CD2	1.1085468564309877e-06
LIPE	1.7626321980572645e-06
MLC1	1.0982318358999866e-06
PPP1R1B	3.7104776890107295e-06
PRKG1	8.034696460320191e-07
PRKG2	7.179161330483427e-07
PTPN11	6.021993007256371e-07
SLC9A3R1	1.7748440643305827e-06
SUFU	1.0850080615137995e-06
GSK3B	6.21587800956491e-07
CSNK2A1	9.940355431953792e-07
NEK2	5.026026087208926e-07
CSNK2A2	1.1297566206845953e-06
CDK5	1.1556468132581607e-06
LMTK2	1.7771242989001385e-07
TERF2IP	6.011324755270103e-07
TINF2	6.502574513736515e-07
PPP1CB	7.061034526569386e-07
ZFR	1.3372061857341764e-06
AP1M1	1.0551485251366955e-06
AP1M2	1.1983769018558169e-06
AP2M1	6.455388881910806e-07
AP3M1	2.5170847534529895e-06
AP4M1	9.128129143529228e-07
PRKD2	1.8293883619431098e-06
PIK3R1	4.754512815539214e-07
ABL1	6.354057211391599e-07
PLCG1	4.633647236680788e-07
AAK1	4.976660800707648e-07
AMPH	6.796408617911012e-07
AP2B1	7.556225637207063e-07
AP2S1	7.949229049515697e-07
BIN1	1.007370932958239e-06
CLTC	8.470868985784041e-07
CLTCL1	6.627524212573719e-07
DNAJC6	2.399672278802821e-07
DNM2	1.252548400364906e-06
EPS15	9.092070548261586e-07
FCHO1	1.4384642437042574e-06
FCHO2	3.115059882396077e-07
FNBP1	5.330495018914159e-07
FNBP1L	9.122852198150595e-07
GAK	4.5027586153084095e-07
GAPVD1	6.657316405511003e-07
HIP1R	5.129436343089298e-07
HSPA8	8.436642046003448e-07
NECAP1	3.9447708958049576e-07
OCRL	8.537367784321378e-07
PACSIN2	1.3230247811068408e-06
PIK3C2A	7.902810342040902e-07
RAB5A	9.399537532141486e-07
REPS1	5.268594322287049e-07
SGIP1	2.4479298143173113e-07
SNX9	6.03478220375289e-07
SYNJ1	5.38259385308014e-07
SYNJ2	5.101220555576597e-07
FAM20A	6.233864112589387e-07
FAM20C	7.447774273443975e-07
TRIP10	1.2892563176176616e-06
TIAM1	9.98746393179413e-07
ADRA1B	1.8723020014387794e-06
ADRA1A	1.316680198589206e-06
CDKN2A	9.993209266906408e-07
DCX	4.254166145606396e-06
DRD2	1.3022510131812312e-06
CCKAR	7.224685875487684e-07
CCKBR	3.5605745073539893e-06
CHRM3	2.8925318315226263e-06
RGS2	3.107954883069728e-06
ACTA1	7.111861796116981e-07
OPRM1	1.78826518770143e-06
RGS9	1.5490479855245197e-06
SPATA13	5.952786302420158e-06
YWHAE	7.265331539603575e-07
TP53BP2	1.1162856527230204e-06
SPRED1	1.8576791297851693e-06
PRKCD	9.42425116673889e-07
PPP1R8	3.1615920034520253e-06
PPP1R15A	1.5730160254252165e-06
RB1	7.957593970518146e-07
VDR	1.2467363207679367e-06
TP53	5.117143319490899e-07
EIF2AK2	1.3035734184758388e-06
STAU1	1.2827796910054965e-06
H2AFX	8.404715397780348e-07
BCL2L2	2.0061496990283618e-06
FXYD1	4.960651126617874e-06
AURKA	7.29438701067478e-07
PCDH7	1.5213858851494526e-07
BAD	1.2226962211631581e-06
PPP1R10	2.242294770777508e-06
AKAP9	1.0826728331176652e-06
CAD	1.7016943770855766e-06
PPP1R2P9	0.0
PPP2CA	8.364844835293192e-07
PPP1R11	2.081650088731119e-06
PHACTR3	5.361095496880538e-06
MYO16	8.207110321531254e-06
PHACTR1	3.5589419930005143e-06
CDC5L	7.408100246341454e-07
KIAA1949	0.0
PHACTR4	0.0
BAX	1.4537337814065275e-06
APAF1	1.1127709932046121e-06
HSPA4	3.437363595984324e-06
ID2	1.3801618278684896e-06
SKP1	5.752107305478111e-07
PTEN	1.0711118619690848e-06
CUL1	6.784355902246266e-07
AKAP11	4.001817245831885e-06
KIF13A	3.5227767440611557e-06
NOM1	9.176234778991473e-07
YLPM1	5.527637524881771e-06
PPP1R15B	6.190347422731442e-06
C9orf75	0.0
STAM	6.361187467009367e-07
KIF18A	3.5003985550669636e-07
KANK1	1.050912053385905e-06
PPP1R3B	3.22743683799571e-07
PLCL2	4.894925739595231e-06
CASC5	5.218107869415925e-07
C1orf114	0.0
PPP1R13B	9.848694489594215e-07
ZFYVE16	1.008661276846682e-06
PPP1R13L	1.7256930553725943e-06
CSRNP2	2.9427852020891044e-06
SYTL2	8.96982901998752e-06
TUSC3	1.7463326279348489e-06
HEYL	3.934972612316566e-06
PPP1R16B	1.237589482844271e-06
PPP1R3C	1.4737934481820356e-06
PPP1R2C	0.0
CSRNP1	2.176498006340449e-06
TPRN	9.529931754110576e-07
PPP1R27	5.232455047304882e-06
RANBP9	1.8783652332875364e-06
TGFBR2	9.078337393831607e-07
PPP1R18	2.0860317752137634e-06
PPP1R7	1.5805960996810254e-06
SNCAIP	2.5163004869855023e-06
RIF1	1.0761320294705384e-06
WBP11	6.663594330419335e-07
H7BXP5	0.0
MPHOSPH10	2.970592521668419e-07
PPP1R37	1.1887745762791728e-06
CD2BP2	4.952635942374886e-07
DLD	2.11545272830257e-06
MAPT	1.3007886847532852e-06
AKT1	8.331836536856101e-07
YAP1	9.81558304778406e-07
TOR1AIP1	5.412700584307512e-06
PPP1R26	3.1741628219810337e-06
CCDC181	0.0
CDCA2	5.836494585839005e-07
PPP1R2B	2.6048918214688124e-05
CNST	2.6242847700972325e-05
AATK	8.5449339265025e-06
C9ORF75	0.0
KNL1	1.406171052235637e-07
SH3RF2	4.830782657967423e-06
TOE1	1.770021575082771e-06
UPI000013F4A0	8.673047790385517e-06
UPI0000EE3EB3	0.0
UPI0005D02BBB	0.0
AURKB	7.755311049486677e-07
CCNB1	5.688923021573432e-07
CDK1	5.546674730113471e-07
CPSF1	2.9384142092929e-07
CPSF2	1.2850546784562314e-07
CPSF3	1.4762141481108772e-07
CPSF4	3.610689645511124e-07
FIP1L1	5.111940395477345e-07
ISG15	1.0602043020042495e-06
MDM2	9.590188806722557e-07
WDR33	3.9142757019092925e-07
XPO1	8.20047448954398e-07
EIF2S1	7.863616567104254e-07
DAB2	1.0842283204285647e-06
EPN1	9.538824269435332e-07
BHLHE40	1.4759475746709868e-06
ATM	7.928368582295567e-07
CHEK2	7.148962342776842e-07
HDAC1	4.696725937695259e-07
MAX	6.766332454435717e-07
CEBPA	7.325688439436024e-07
CACNA1C	4.307459097735864e-07
CACNA1D	5.546939323255644e-07
MAPRE1	7.258957948161359e-07
PLIN1	2.7073408935890753e-06
CDK2	5.786113639616671e-07
GPX1	4.957661878834286e-06
LRRK2	1.5803575389421696e-06
TP73	7.29584619386324e-07
TRIM28	7.303426753107473e-07
WWTR1	8.98278053782648e-07
PRKAG1	9.905682889955219e-07
TERF2	7.848243348908731e-07
ATF2	1.025170025949889e-06
MEF2C	7.271615599901634e-07
PFDN6	1.0384383891818706e-06
POLR2E	4.170451898002929e-07
ACVRL1	8.321368002529071e-07
AKT2	8.575544312738065e-07
AKT3	9.710288788583047e-07
ARNTL	1.0386934015899512e-06
ATF4	1.125795931477099e-06
AXIN1	7.905839715620094e-07
BMP2	8.620617477142978e-07
BMP4	1.255650084099519e-06
BMPR1A	7.214775582644635e-07
BMPR1B	5.886241378413723e-07
BMPR2	9.711689257286814e-07
BTBD10	1.7724209152888227e-06
C1QA	1.1214573163620983e-06
CACNA1F	4.5671248860538333e-07
CACNA1S	1.3691008966384215e-06
CACNA2D1	1.8618227779166377e-07
CACNA2D2	2.436476625862333e-07
CACNA2D3	1.3283366377901748e-07
CACNA2D4	1.3283366377901748e-07
CACNB1	8.643909750304373e-07
CACNB2	5.45144408904875e-07
CACNB3	9.6080480133864e-07
CACNB4	7.348689165308831e-07
CACNG1	1.9559820220987355e-06
CACNG2	5.533103133409164e-07
CACNG3	5.063791736451789e-07
CACNG4	5.231607465157094e-07
CACNG5	1.3283366377901748e-07
CACNG6	1.3283366377901748e-07
CACNG7	3.7998238718570273e-07
CACNG8	4.840458529645263e-07
CALM3	8.156596552553803e-07
CALML3	5.522146405220867e-07
CALML4	3.902910935340816e-07
CALML5	5.175503361807683e-07
CALML6	4.214854623738956e-07
CAMK2A	1.017055307413696e-06
CAMK2B	9.964591782362047e-07
CAMK2D	8.712535669274163e-07
CAMK2G	8.869082611012293e-07
CCNA1	1.5892768350102052e-06
CCND1	7.516863087545559e-07
CCND3	9.246574643071522e-07
CCNE1	7.872530366776114e-07
CDC2	4.952390009978417e-07
CDC25C	8.001925393634414e-07
CDK3	1.128454620930384e-06
CENPE	4.562226077188741e-07
CHAF1A	1.4912865168737166e-06
CLOCK	1.0326866659592253e-06
CREB3	6.562758786642938e-07
CREB3L1	1.2630987618832803e-06
CREB3L2	7.87074378421224e-07
CREB3L3	1.458811231171083e-06
CREB3L4	1.088324885341801e-06
CRY1	1.1606312314482353e-06
CRY2	2.5685254991222962e-06
CSNK1E	7.462468140849308e-07
CYCS	2.469027905049612e-06
DCTN1	7.341419065074682e-07
DHCR7	1.0930379103626292e-06
DKFZP451O0517	7.217996401689334e-07
DKFZP686L20222	4.910480106713066e-07
DKFZP686N2325	4.379096267425706e-07
DLG2	9.652860041950803e-07
DLG3	7.691331084789329e-07
EIF4EBP1	1.8250573508645638e-06
ENG	1.04128974414027e-06
GRIA1	1.5987623391792886e-06
GRIA2	1.1819361635590177e-06
GRIA3	2.857078279905903e-06
GRIA4	1.2062942762097715e-06
GRIN1	9.852264455663199e-07
GRIN2A	8.615494745014129e-07
GRIN2B	8.370976779708776e-07
GRIN2C	6.999636057939946e-07
GRIN2D	9.822258248256112e-07
GRIN3A	1.2977345332092253e-06
GRIN3B	1.0078086962795436e-06
GSK3A	9.158836413804013e-07
GYS1	1.221540551517394e-06
GYS2	1.0180437515143828e-06
HDAC3	6.673938861158624e-07
HJV	7.469208270467618e-07
HUWE1	1.1044218569672759e-06
KCTD20	0.0
KIF14	1.3118414266829678e-06
LBR	1.2790208758114999e-06
LPIN2	0.0
LRRC1	4.8950564862507834e-06
MAPRE2	1.352316272326379e-06
MEF2B	1.7482847548665196e-06
MEF2D	1.3103893415502893e-06
NMDAR2C	4.1726985637375883e-07
NONO	1.0192680858562176e-06
OAZ1	1.5586577810229826e-06
PARD6B	2.3322988109597936e-06
PCDH11X	1.521385885149453e-07
PER1	1.5511689425006239e-06
PER2	1.0074732316607148e-06
PHKA1	3.5311306861298306e-07
PHKA2	9.335711060305799e-07
PHKB	2.784222682698766e-06
PHKG1	7.577205490844571e-07
PHKG2	6.500898616749153e-07
PKN1	1.8251161157518851e-06
PLN	2.4872003203877263e-06
PPP1R14A	5.628697468465918e-07
PPP1R16A	1.5463932137829392e-06
PPP1R1A	5.726600494242702e-07
PPP1R3A	3.8682138272575265e-07
PPP1R3D	4.956490741402309e-07
PPP1R3E	1.9345613718300295e-07
PPP1R3G	0.0
PPP2R5C	8.290714146442631e-07
PPP2R5D	6.464817566457684e-07
PPP2R5E	8.082428061355821e-07
PPP4C	1.968212014836186e-06
PPP5C	8.610091570574793e-07
PSMB10	5.90627275637084e-07
PYGB	1.1249863421916724e-06
PYGL	5.77725994786912e-07
PYGM	8.159554514427689e-07
RASSF5	2.25214382526946e-06
RBL1	8.47598459907618e-07
RBL2	7.38063118424972e-07
RGMA	9.575697625756514e-07
RGMB	4.724683891187563e-07
ROCK1	9.896985881864832e-07
ROCK2	1.076669306159627e-06
RORC	1.0315518149156622e-06
RPS6KA1	1.1992494631984523e-06
RPS6KA2	9.625397888111569e-07
RPS6KA3	1.5072441218249896e-06
RPS6KA6	8.983264088459741e-07
RYR2	1.3168560809541284e-06
SCRIB	1.3810950585309832e-06
SGO2	8.966383567888182e-08
SIRT2	1.0837881593847393e-06
SMAD1	5.988879526283316e-07
SMAD5	7.170707629984895e-07
SMAD7	7.86850417171279e-07
SMAD9	6.879863062444884e-07
SORL1	2.0001907461920533e-06
SSU72	4.7231034584914995e-07
TGFB1	1.3543993758423193e-06
TMOD3	2.783594043264081e-06
TRPM8	1.4930887539857639e-05
TSC2	1.1956461247604497e-06
TSG101	1.0715705582647863e-06
UBN1	7.975073626469681e-07
WDR82	8.547540380517084e-07
YWHAB	6.141636073985478e-07
YWHAH	7.589923945614896e-07
MAPK8	8.512235562460233e-07
PIN1	1.1946219293453673e-06
MAPK9	9.16628727101079e-07
PIK3CA	4.1569151201336143e-07
PDPK1	1.0222541836172542e-06
TERT	1.2635353029970058e-06
RPS6	7.045894671689427e-07
NCBP1	3.9452218841051066e-07
MTOR	1.5083784323420092e-06
STK11	7.523218612238223e-07
TRAF4	9.894622884958114e-07
NEK6	1.2479786261383937e-06
EEF2K	7.717921923551212e-07
POLDIP3	9.02686302790739e-07
COASY	6.608088394744276e-07
EIF4B	6.922754947864321e-07
RPTOR	7.119882353989666e-07
PDK1	1.5623508644075837e-06
CSNK2B	9.270025676810516e-07
HSP90AB1	4.913027929876622e-07
NEDD4	9.014592999065831e-07
EIF3B	9.644102287623687e-07
IRS1	6.082636730857721e-07
DPPA4	1.9720278458323137e-06
KIR3DL1	8.568505265523154e-07
CLEC3B	1.101678436719196e-06
APP	6.992493215370757e-07
EIF4E	6.628328422764486e-07
HMGA1	1.3867379322003677e-06
EIF3A	9.251822982688868e-07
E2F1	7.638890310461427e-07
RXRA	6.821013597464041e-07
DKC1	8.586133326541861e-07
CCND2	8.416420595224301e-07
MYC	5.231457584234271e-07
NCOA3	7.846415243123288e-07
PPP2CB	9.31225267158794e-07
RXRB	5.643684221047284e-07
RXRG	5.260084005196371e-07
CARM1	7.922587110555159e-07
MED1	6.078356307466107e-07
HSP90AA1	8.941286570982028e-07
INS	1.5766585138590261e-06
PTGES3	1.103181042189085e-06
PPP2R1A	7.353269312560025e-07
PSMC4	3.9835454028510146e-07
PRKCB	9.50326668640162e-07
PRKCZ	9.688915482271435e-07
KIT	3.3159308028594336e-07
PDK2	2.895995746815064e-06
MDM4	1.1919625927033501e-06
INSR	6.062422972614919e-07
EIF4G1	9.770580760313458e-07
AKT1S1	1.0071298829629996e-06
DEPTOR	2.1961293781925434e-06
FOXA2	6.794975484398779e-07
IL2	5.968757542453567e-07
LAMTOR1	3.971861572992346e-07
LAMTOR2	3.6227229922110414e-07
LAMTOR3	1.4490391470741552e-06
LAMTOR4	1.8710720328083987e-07
LAMTOR5	1.3227686196192002e-06
MLST8	8.925110075976677e-07
PPP2R1B	7.622353630389267e-07
PPP2R2A	1.077937992320793e-06
PPP2R2B	1.3970135552564188e-06
RAPTOR	3.6521653890606206e-07
RHEB	1.4086994443545234e-06
RICTOR	1.313710407863843e-06
BCR/ABL	7.986364897522696e-07
CD79A	8.914010357743106e-07
CD79B	6.710405361747811e-07
ESR2	8.810482898372722e-07
GLI1	1.309934844998847e-06
IGBP1	2.027680493061302e-06
IGF1	1.4425161201457045e-06
IGF1R	8.834888872501233e-07
IRS2	5.306284086051253e-07
IRS4	1.2473575066078932e-06
KITLG	7.463514460275747e-07
MEF2A	6.594482038022448e-07
MITF	1.7919974606801775e-06
PDCD4	1.113977834964906e-06
PPM1D	6.204448940396522e-07
RRAGA	9.105869608276788e-07
RRAGB	2.3424003827909976e-07
RRAGC	5.88754359807481e-07
RRAGD	7.471320788350816e-07
SLC38A9	2.061221701870974e-07
TLK2	1.7820064232424155e-06
URI1	2.0636662170894886e-06
OTX1	5.480504423201916e-07
POU4F2	1.0939165863043013e-06
PHLDA1	1.6343413763173971e-06
PACSIN3	1.0495278218555743e-06
NUFIP2	1.0855199031590028e-06
IER3	4.774525507478562e-06
TESK2	1.131652206664048e-06
SHBG	1.9324206915974895e-06
TAX1BP1	1.2674775185785893e-06
SOD1	1.324467432976183e-06
HEL-176	1.3492318800835782e-07
IPO9	1.3808474967691683e-06
NCF4	8.920994565070561e-07
CYBA	1.0929639502892127e-06
NCF2	1.6366577769109673e-06
CYBC1	9.581653578811633e-07
IRF8	8.528063685600522e-07
STAT1	2.6051459708598967e-07
CASP1	1.3429753533573396e-06
VCAM1	1.6026801868638803e-06
BTK	1.0458942778249518e-06
IRF1	7.014434350839732e-07
MAPK11	7.880556894016447e-07
MAPK12	8.437834357648483e-07
MAPK14	8.087450336219246e-07
SPI1	6.309511926762195e-07
RIPK3	1.3274884050680216e-06
MAPK13	6.492992326978182e-07
IL18RAP	8.409700833533278e-07
NAMPT	1.268120205856984e-06
AGER	2.3250554585840283e-06
CD53	1.9084812474528673e-06
CSF2RB	7.527060691727791e-07
EVI2B	2.2167433376688925e-06
IL2RG	6.735440959395613e-07
LTB4R	6.512495383903532e-06
NOX4	3.140391262732949e-07
NRROS	9.502433937262469e-08
RNASE6	5.719102946514887e-07
S100A8	1.448516857863558e-06
S100A9	2.275331604323737e-06
SELL	2.0590927251784805e-06
TLR2	1.4710169870940186e-06
VIM	9.740629433647195e-07
YWHAG	4.988998568808542e-07
KCNJ12	1.0327761941292413e-06
BEGAIN	1.4368078046115558e-06
GOLGA2	5.140458551495676e-07
TSC22D4	1.352768996966987e-06
CALCOCO2	7.088103618937446e-07
USHBP1	7.108209871589911e-07
KRT15	5.836493556094245e-07
LDOC1	6.921450620782838e-07
HOOK2	6.75293814140818e-07
CCDC57	6.074742238246747e-07
CARD9	9.324061049042629e-07
DCC	7.452599221340931e-07
DOCK1	3.3283549247991713e-07
NTN1	8.140184023616433e-07
TRIO	1.7222116093770835e-06
LYN	6.856435569359478e-07
TPM1	7.389559156016861e-07
TPM2	6.517798909590465e-07
CPNE1	1.4564960792230335e-06
CPNE2	3.7231575444484484e-06
CPNE4	4.120665321545189e-06
TGM2	2.9532943817903974e-06
PLD2	1.1883443892532674e-06
XPO6	5.228370778820446e-07
HNRNPU	7.593671518427937e-07
MAP2	2.0888180323267514e-06
CAPZA1	6.871681450084791e-07
GNA12	4.796385741332043e-07
SPTAN1	1.200677631059911e-06
PDLIM5	2.5468099144996915e-06
S100A11	3.4963828080357338e-06
TPM3	1.0206095818402822e-06
SYNJ2BP	3.103125574220213e-06
RAB4A	1.533491566997162e-06
CSNK1A1	1.0136974071077247e-06
CLNS1A	2.2477861186992402e-06
TANC1	6.949456296021074e-07
NRAP	1.8460951010200833e-06
ALOX5	2.76140699824732e-06
CCT5	1.2406689105577578e-06
POLR2A	4.284281001278652e-07
TNNI2	1.024090033646898e-06
PFDN4	2.6318225997043505e-07
NCALD	2.4130930492115455e-06
NOS2	2.721814943413329e-06
C20orf20	1.343642461878154e-07
EMD	1.937207054967045e-06
SVIL	1.3844765445676835e-06
CDK5R2	8.338348249416324e-07
FLII	1.2732717549168295e-06
NEBL	2.4336918183475e-06
CLIC4	4.45841628076483e-06
PFDN1	9.077641834624562e-07
SSH1	7.442418514854748e-07
SSH2	4.6013878516418577e-07
SSH3	7.976236860959641e-07
P2RX7	7.895369938549856e-06
HNRNPAB	2.09734728239238e-06
ACTC1	6.396116908363966e-07
PCYT1A	4.764857846603841e-06
EPB49	3.814060414063509e-06
NT5E	6.280597687799164e-06
MX1	4.0110476796691205e-06
MAP1B	7.270536868311793e-07
PTN	1.355938337200553e-06
VSNL1	5.299579579476318e-06
HSD17B4	4.2489930826032895e-06
CNN2	1.6525910275741936e-07
LMOD1	7.38426946095311e-08
CCT4	1.2393368197132144e-06
CCT2	1.149432838909054e-06
SCN10A	1.9116930138995975e-06
MYO18B	4.428276809358441e-06
TMSL1	0.0
TMSL4	0.0
CCT8	9.714518779344831e-07
ABRA	3.5213239037043054e-06
DUSP19	9.60401393797051e-07
RNF4	1.2908435236852177e-06
HNRNPD	6.367457570001168e-07
TK1	6.835536908649552e-07
RCC1	8.029447954483558e-07
ANXA7	8.443568360848685e-07
KAT5	1.0383809424853033e-06
KHDRBS1	1.335171215602942e-06
POT1	6.760546326705075e-07
TTR	1.7242418022921357e-06
NCOA6	5.22890039872081e-07
H2AX	9.780500110154135e-07
ACD	8.790912774356056e-07
CFTR	1.9723011852065262e-06
FABP4	3.692507642508897e-07
RPL10A	3.5790467661363145e-07
SETD3	1.8334658403242616e-06
PROSER2	6.397199476596667e-06
NAA80	2.2153084161206863e-06
CORO1C	1.4228120523961927e-06
RUVBL2	1.056900712102992e-06
RUVBL1	7.950858211833797e-07
SMN1	8.026887852799584e-07
SMN2	7.883180990943338e-07
RELA	6.466370893262384e-07
HNRNPC	8.183899819536636e-07
ETS1	9.386530952334684e-07
SMARCA5	7.076314979528692e-07
COPS5	7.745752467307441e-07
ACTR5	5.193148949670505e-07
ACTR8	1.497432338586772e-07
B2M	9.587836121887559e-07
BAZ1B	7.021847375686731e-07
BBS4	1.2591688506717825e-06
BCLAF1	1.0210737313662227e-06
BRD8	9.187840910083027e-07
CCNT2	5.854967443780529e-07
CCT3	1.3103897927528344e-06
CCT6A	1.1753401629873808e-06
CCT7	1.2238462364488547e-06
CD3EAP	1.762208534057977e-07
CENPA	7.402293051584287e-07
CETN2	8.459582572806604e-07
CLASP1	4.293940347735288e-07
COPS2	5.392512110768167e-07
COPS3	3.553922810199667e-07
COPS4	3.2419065641062256e-07
COPS6	5.888900515189712e-07
COPS7A	2.1098708001042182e-07
COPS7B	1.722904618267935e-07
COPS8	2.4860167591411317e-07
COTL1	5.199109923481022e-06
CUL4A	4.2259549720243294e-07
CUL4B	4.235904454435031e-07
DDB1	9.13910850459994e-07
DDB2	4.689599841691479e-07
DDX21	1.2176752479854969e-06
DEK	8.761135059027675e-07
DMAP1	8.247760605517401e-07
EP400	1.1903467758574201e-06
EPC1	7.684201684664474e-07
ERCC6	3.8799756244079465e-07
FBXO25	3.07855147370032e-06
FSCN1	2.745381149966509e-06
FSCN2	2.1470230461217245e-06
FSCN3	2.1470230461217245e-06
GNB4	4.625261715964742e-07
GPS1	2.158483730030491e-07
GTF2A1	5.804769440220339e-07
GTF2B	6.439313190137418e-07
GTF3A	7.6574257472802e-07
H4C1	5.298060176710883e-07
HNRNPA1	9.461516582070346e-07
HSPA5	1.257216203527524e-06
ING3	9.691964740992552e-07
INO80	6.442473191738821e-07
INO80B	1.500180977640804e-06
INO80C	1.8053338715129882e-07
INO80D	4.608460524420761e-08
INO80E	1.2017814266487193e-06
IRF-1	0.0
IRF2	1.3028701122513306e-06
IRF3	9.898886779550264e-07
IRF7	7.751268169746772e-07
KAT2B	5.645473606140686e-07
MCRS1	9.908818222697785e-07
MEAF6	8.76829754055024e-07
MGMT	5.0393902118987356e-06
MORF4L1	1.1686686170434809e-06
MORF4L2	1.3612596067720165e-06
MRGBP	1.3843841223239743e-06
MYBBP1A	4.7510632709044654e-07
NFRKB	7.329123120088043e-07
NR3C1	7.493842702265899e-07
NUS1	1.5470702312078803e-05
PFDN2	5.92422084860954e-07
PFDN5	1.0902993852912046e-06
POLR1A	1.4434252277656078e-06
POLR1B	7.377077288449978e-07
POLR1C	8.085387773317947e-07
POLR1D	7.802788274204668e-07
POLR1E	3.470288546652013e-07
POLR2	7.262920181815945e-07
POLR2F	3.115990519369376e-07
POLR2H	3.135744127110333e-07
POLR2K	3.2596464483436933e-07
POLR2L	4.7235537943109456e-07
PWP1	3.203379442051398e-06
RAD1	6.988967712447397e-07
RAD23B	9.225108165910931e-07
RBX1	4.4538512817770365e-07
RPA1	6.586039070485719e-07
RPL15	8.043532711924383e-07
RPS27	6.711718243246189e-07
RRN3	2.368665515039555e-06
SF3B1	4.768097675866555e-07
SFN	7.760354296992094e-07
SKI	1.2150268116599996e-06
STX7	9.383777260287507e-07
TAF1A	3.425774144993864e-07
TAF1B	1.2636953501448061e-06
TAF1C	3.837223934262109e-07
TAF1D	1.1503753744137077e-06
TAF7	6.24528766193824e-07
